coduf,data,obitosNovos,totalVacinacoes,pessoasVacinadas,novasVacinacoes
LUX,2022-11-25,0,1366358,481854,352
LUX,2022-11-26,0,1366486,481856,128
LUX,2022-11-27,1,0,0,0
LUX,2022-11-28,0,1366613,481856,0
LUX,2022-11-29,0,1366893,481860,280
LUX,2022-11-30,3,1367174,481861,281
LUX,2022-12-01,0,1367495,481863,321
LUX,2022-12-02,2,1367759,481864,264
LUX,2022-12-03,0,1367898,481865,139
LUX,2022-12-04,1,0,0,0
LUX,2022-12-05,1,1367972,481865,0
LUX,2022-12-06,1,1368233,481866,261
LUX,2022-12-07,0,1368544,481867,311
LUX,2022-12-08,0,1368829,481867,285
LUX,2022-12-09,0,1369150,481868,321
LUX,2022-12-10,0,1369256,481868,106
LUX,2022-12-11,1,0,0,0
LUX,2022-12-12,1,1369290,481868,0
LUX,2022-12-13,0,1369558,481870,268
LUX,2022-12-14,1,1369771,481871,213
LUX,2022-12-15,0,1370016,481871,245
LUX,2022-12-16,1,1370248,481877,232
LUX,2022-12-17,0,1370362,481883,114
LUX,2022-12-18,1,0,0,0
LUX,2022-12-19,1,1370429,481884,0
LUX,2022-12-20,1,1370640,481887,211
LUX,2022-12-21,1,1370829,481894,189
LUX,2022-12-22,1,1371013,481895,184
LUX,2022-12-23,1,1371145,481897,132
LUX,2022-12-24,1,0,0,0
LUX,2022-12-25,1,0,0,0
LUX,2022-12-26,3,1371147,481897,0
LUX,2022-12-27,1,1371170,481897,23
LUX,2022-12-28,2,1371180,481897,10
LUX,2022-12-29,2,1371201,481897,21
LUX,2022-12-30,1,1371220,481897,19
LUX,2022-12-31,1,0,0,0
LUX,2023-01-01,0,0,0,0
LUX,2023-01-02,0,1371237,481897,0
LUX,2023-01-03,1,1371412,481898,175
LUX,2023-01-04,0,1371540,481899,128
LUX,2023-01-05,3,1371688,481901,148
LUX,2023-01-06,1,1371844,481903,156
LUX,2023-01-07,0,1371920,481903,76
LUX,2023-01-08,2,0,0,0
LUX,2023-01-09,0,1371950,481903,0
LUX,2023-01-10,1,1372102,481904,152
LUX,2023-01-11,1,1372247,481907,145
LUX,2023-01-12,1,1372425,481907,178
LUX,2023-01-13,0,1372567,481907,142
LUX,2023-01-14,0,1372625,481910,58
LUX,2023-01-15,1,0,0,0
LUX,2023-01-16,1,1372664,481911,0
LUX,2023-01-17,0,1372741,481911,77
LUX,2023-01-18,0,1372828,481911,87
LUX,2023-01-19,3,1372932,481912,104
LUX,2023-01-20,0,1373029,481916,97
LUX,2023-01-21,0,1373073,481918,44
LUX,2023-01-22,0,0,0,0
LUX,2023-01-23,2,1373082,481918,0
LUX,2023-01-24,0,1373134,481921,52
LUX,2023-01-25,0,1373203,481921,69
LUX,2023-01-26,0,1373270,481924,67
LUX,2023-01-27,0,1373337,481924,67
LUX,2023-01-28,0,1373362,481927,25
LUX,2023-01-29,2,0,0,0
LUX,2023-01-30,1,1373394,481927,0
LUX,2023-01-31,0,1373440,481930,46
LUX,2023-02-01,1,1373497,481930,57
LUX,2023-02-02,0,1373527,481930,30
LUX,2023-02-03,0,1373597,481931,70
LUX,2023-02-04,0,1373628,481932,31
LUX,2023-02-05,0,0,0,0
LUX,2023-02-06,1,1373645,481933,0
LUX,2023-02-07,0,1373717,481933,72
LUX,2023-02-08,0,1373784,481934,67
LUX,2023-02-09,0,1373862,481934,78
LUX,2023-02-10,0,1373948,481935,86
LUX,2023-02-11,0,0,0,0
LUX,2023-02-12,1,0,0,0
LUX,2023-02-13,1,1373959,481935,0
LUX,2023-02-14,0,1373964,481935,5
LUX,2023-02-15,0,1373983,481935,19
LUX,2023-02-16,0,1374001,481935,18
LUX,2023-02-17,0,1374058,481936,57
LUX,2023-02-18,0,0,0,0
LUX,2023-02-19,1,0,0,0
LUX,2023-02-20,0,1374081,481936,0
LUX,2023-02-21,0,1374091,481937,10
LUX,2023-02-22,1,1374101,481937,10
LUX,2023-02-23,2,1374145,481938,44
LUX,2023-02-24,0,1374197,481939,52
LUX,2023-02-25,0,1374198,481939,1
LUX,2023-02-26,0,0,0,0
LUX,2023-02-27,0,1374206,481939,0
LUX,2023-02-28,2,1374230,481939,24
LUX,2023-03-01,0,1374253,481939,23
LUX,2023-03-02,1,1374265,481941,12
LUX,2023-03-03,0,1374278,481943,13
LUX,2023-03-04,0,0,0,0
LUX,2023-03-05,0,0,0,0
LUX,2023-03-06,0,1374295,481944,0
LUX,2023-03-07,0,1374312,481944,17
LUX,2023-03-08,0,1374322,481944,10
LUX,2023-03-09,0,1374342,481944,20
LUX,2023-03-10,0,1374374,481945,32
LUX,2023-03-11,0,1374379,481945,5
LUX,2023-03-12,0,0,0,0
LUX,2023-03-13,0,1374387,481945,0
LUX,2023-03-14,1,1374405,481946,18
LUX,2023-03-15,0,1374430,481948,25
LUX,2023-03-16,1,1374453,481948,23
LUX,2023-03-17,1,1374475,481949,22
LUX,2023-03-18,0,0,0,0
LUX,2023-03-19,0,0,0,0
LUX,2023-03-20,0,1374478,481949,0
LUX,2023-03-21,0,1374484,481952,6
LUX,2023-03-22,0,1374503,481953,19
LUX,2023-03-23,0,1374524,481955,21
LUX,2023-03-24,1,1374545,481957,21
LUX,2023-03-25,1,1374547,481957,2
LUX,2023-03-26,4,0,0,0
LUX,2023-03-27,0,0,0,0
LUX,2023-03-28,0,0,0,0
LUX,2023-03-29,0,0,0,0
LUX,2023-03-30,2,0,0,0
LUX,2023-03-31,0,0,0,0
LUX,2023-04-01,0,0,0,0
LUX,2023-04-02,0,0,0,0
LUX,2023-04-03,0,0,0,0
LUX,2023-04-04,0,0,0,0
LUX,2023-04-05,0,0,0,0
LUX,2023-04-06,0,0,0,0
LUX,2023-04-07,0,0,0,0
LUX,2023-04-08,0,0,0,0
LUX,2023-04-09,0,0,0,0
LUX,2023-04-10,0,0,0,0
LUX,2023-04-11,0,0,0,0
LUX,2023-04-12,0,0,0,0
LUX,2023-04-13,0,0,0,0
LUX,2023-04-14,0,0,0,0
LUX,2023-04-15,0,0,0,0
LUX,2023-04-16,0,0,0,0
LUX,2023-04-17,0,0,0,0
LUX,2023-04-18,0,0,0,0
LUX,2023-04-19,0,0,0,0
LUX,2023-04-20,0,0,0,0
LUX,2023-04-21,0,0,0,0
LUX,2023-04-22,0,0,0,0
LUX,2023-04-23,0,0,0,0
LUX,2023-04-24,0,0,0,0
LUX,2023-04-25,0,0,0,0
LUX,2023-04-26,0,0,0,0
LUX,2023-04-27,0,0,0,0
LUX,2023-04-28,0,0,0,0
LUX,2023-04-29,0,0,0,0
LUX,2023-04-30,0,0,0,0
LUX,2023-05-01,0,0,0,0
LUX,2023-05-02,0,0,0,0
LUX,2023-05-03,0,0,0,0
LUX,2023-05-04,0,0,0,0
LUX,2023-05-05,0,0,0,0
LUX,2023-05-06,0,0,0,0
LUX,2023-05-07,0,0,0,0
LUX,2023-05-08,0,0,0,0
LUX,2023-05-09,0,0,0,0
LUX,2023-05-10,0,0,0,0
LUX,2023-05-11,0,0,0,0
LUX,2023-05-12,0,0,0,0
LUX,2023-05-13,0,0,0,0
LUX,2023-05-14,0,0,0,0
LUX,2023-05-15,0,0,0,0
LUX,2023-05-16,0,0,0,0
LUX,2023-05-17,0,0,0,0
LUX,2023-05-18,0,0,0,0
LUX,2023-05-19,0,0,0,0
LUX,2023-05-20,0,0,0,0
LUX,2023-05-21,0,0,0,0
LUX,2023-05-22,0,0,0,0
LUX,2023-05-23,0,0,0,0
LUX,2023-05-24,0,0,0,0
LUX,2023-05-25,0,0,0,0
LUX,2023-05-26,0,0,0,0
LUX,2023-05-27,0,0,0,0
LUX,2023-05-28,0,0,0,0
LUX,2023-05-29,0,0,0,0
LUX,2023-05-30,0,0,0,0
LUX,2023-05-31,0,0,0,0
LUX,2023-06-01,0,0,0,0
LUX,2023-06-02,0,0,0,0
LUX,2023-06-03,0,0,0,0
LUX,2023-06-04,0,0,0,0
LUX,2023-06-05,0,0,0,0
LUX,2023-06-06,0,0,0,0
LUX,2023-06-07,0,0,0,0
LUX,2023-06-08,0,0,0,0
LUX,2023-06-09,0,0,0,0
LUX,2023-06-10,0,0,0,0
LUX,2023-06-11,0,0,0,0
LUX,2023-06-12,0,0,0,0
LUX,2023-06-13,0,0,0,0
LUX,2023-06-14,0,0,0,0
LUX,2023-06-15,0,0,0,0
LUX,2023-06-16,0,0,0,0
LUX,2023-06-17,0,0,0,0
LUX,2023-06-18,0,0,0,0
LUX,2023-06-19,0,0,0,0
LUX,2023-06-20,0,0,0,0
LUX,2023-06-21,0,0,0,0
MAC,2021-12-08,0,0,0,0
MAC,2021-12-09,0,938595,487672,0
MAC,2021-12-10,0,0,0,0
MAC,2021-12-11,0,942227,488314,0
MAC,2021-12-12,0,0,0,0
MAC,2021-12-13,0,945950,488871,0
MAC,2021-12-14,0,0,0,0
MAC,2021-12-15,0,949981,489450,0
MAC,2021-12-16,0,952275,489783,2294
MAC,2021-12-17,0,954266,490067,1991
MAC,2021-12-18,0,956156,490428,1890
MAC,2021-12-19,0,0,0,0
MAC,2021-12-20,0,958743,490865,0
MAC,2021-12-21,0,0,0,0
MAC,2021-12-22,0,960421,491162,0
MAC,2021-12-23,0,963077,491671,2656
MAC,2021-12-24,0,0,0,0
MAC,2021-12-25,0,965178,492002,0
MAC,2021-12-26,0,0,0,0
MAC,2021-12-27,0,967344,492243,0
MAC,2021-12-28,0,0,0,0
MAC,2021-12-29,0,970888,492828,0
MAC,2021-12-30,0,972604,493104,1716
MAC,2021-12-31,0,0,0,0
MAC,2022-01-01,0,974947,493491,0
MAC,2022-01-02,0,975878,493642,931
MAC,2022-01-03,0,977270,493856,1392
MAC,2022-01-04,0,979041,494133,1771
MAC,2022-01-05,0,980845,494416,1804
MAC,2022-01-06,0,982600,494698,1755
MAC,2022-01-07,0,984870,495078,2270
MAC,2022-01-08,0,0,0,0
MAC,2022-01-09,0,989499,496041,0
MAC,2022-01-10,0,992120,496703,2621
MAC,2022-01-11,0,994523,497250,2403
MAC,2022-01-12,0,996946,497682,2423
MAC,2022-01-13,0,999488,498185,2542
MAC,2022-01-14,0,1002337,498918,2849
MAC,2022-01-15,0,1005378,499836,3041
MAC,2022-01-16,0,1007906,500457,2528
MAC,2022-01-17,0,1010511,501090,2605
MAC,2022-01-18,0,1012834,501581,2323
MAC,2022-01-19,0,1014978,501999,2144
MAC,2022-01-20,0,1017416,502469,2438
MAC,2022-01-21,0,1020354,503085,2938
MAC,2022-01-22,0,1023489,504000,3135
MAC,2022-01-23,0,1026051,504721,2562
MAC,2022-01-24,0,1028688,505364,2637
MAC,2022-01-25,0,1031074,505982,2386
MAC,2022-01-26,0,1033274,506575,2200
MAC,2022-01-27,0,1035345,507142,2071
MAC,2022-01-28,0,1037410,507638,2065
MAC,2022-01-29,0,1039254,508153,1844
MAC,2022-01-30,0,0,0,0
MAC,2022-01-31,0,1041508,508709,0
MAC,2022-02-01,0,1041721,508749,213
MAC,2022-02-02,0,1041948,508782,227
MAC,2022-02-03,0,1042227,508840,279
MAC,2022-02-04,0,1043078,509055,851
MAC,2022-02-05,0,0,0,0
MAC,2022-02-06,0,1045319,509572,0
MAC,2022-02-07,0,0,0,0
MAC,2022-02-08,0,1048882,510421,0
MAC,2022-02-09,0,1050804,510845,1922
MAC,2022-02-10,0,1052938,511306,2134
MAC,2022-02-11,0,1055563,511864,2625
MAC,2022-02-12,0,0,0,0
MAC,2022-02-13,0,1060471,512878,0
MAC,2022-02-14,0,1062673,513291,2202
MAC,2022-02-15,0,1064835,513782,2162
MAC,2022-02-16,0,1067656,514290,2821
MAC,2022-02-17,0,1070837,514852,3181
MAC,2022-02-18,0,1074173,515531,3336
MAC,2022-02-19,0,1077695,516877,3522
MAC,2022-02-20,0,1080297,517657,2602
MAC,2022-02-21,0,1083121,518355,2824
MAC,2022-02-22,0,1086159,519045,3038
MAC,2022-02-23,0,1088997,519837,2838
MAC,2022-02-24,0,1092080,520702,3083
MAC,2022-02-25,0,1096054,521902,3974
MAC,2022-02-26,0,0,0,0
MAC,2022-02-27,0,0,0,0
MAC,2022-02-28,0,1110726,527963,0
MAC,2022-03-01,0,1115323,529598,4597
MAC,2022-03-02,0,1118657,530695,3334
MAC,2022-03-03,0,1123724,532538,5067
MAC,2022-03-04,0,1129138,534758,5414
MAC,2022-03-05,0,0,0,0
MAC,2022-03-06,0,0,0,0
MAC,2022-03-07,0,1146256,543710,0
MAC,2022-03-08,0,1150812,545419,4556
MAC,2022-03-09,0,1154651,546805,3839
MAC,2022-03-10,0,1158664,548370,4013
MAC,2022-03-11,0,1163782,550737,5118
MAC,2022-03-12,0,1170192,554553,6410
MAC,2022-03-13,0,1174158,556102,3966
MAC,2022-03-14,0,1178266,557718,4108
MAC,2022-03-15,0,1181999,558780,3733
MAC,2022-03-16,0,1186299,560444,4300
MAC,2022-03-17,0,1190277,561723,3978
MAC,2022-03-18,0,1195644,564069,5367
MAC,2022-03-19,0,0,0,0
MAC,2022-03-20,0,1206620,569565,0
MAC,2022-03-21,0,1210824,570848,4204
MAC,2022-03-22,0,1214641,571954,3817
MAC,2022-03-23,0,1217772,572819,3131
MAC,2022-03-24,0,1220674,573533,2902
MAC,2022-03-25,0,1225442,575415,4768
MAC,2022-03-26,0,0,0,0
MAC,2022-03-27,0,1234964,579206,0
MAC,2022-03-28,0,1238228,579965,3264
MAC,2022-03-29,0,0,0,0
MAC,2022-03-30,0,1244108,581211,0
MAC,2022-03-31,0,1246959,581872,2851
MAC,2022-04-01,0,1250891,582911,3932
MAC,2022-04-02,0,0,0,0
MAC,2022-04-03,0,0,0,0
MAC,2022-04-04,0,1263473,586351,0
MAC,2022-04-05,0,1266055,586882,2582
MAC,2022-04-06,0,1268681,587393,2626
MAC,2022-04-07,0,1271351,587864,2670
MAC,2022-04-08,0,1274833,588482,3482
MAC,2022-04-09,0,1279855,589552,5022
MAC,2022-04-10,0,0,0,0
MAC,2022-04-11,0,1286045,590687,0
MAC,2022-04-12,0,1288683,591197,2638
MAC,2022-04-13,0,0,0,0
MAC,2022-04-14,0,1296827,592911,0
MAC,2022-04-15,0,0,0,0
MAC,2022-04-16,0,0,0,0
MAC,2022-04-17,0,0,0,0
MAC,2022-04-18,0,0,0,0
MAC,2022-04-19,0,1313215,595589,0
MAC,2022-04-20,0,1315785,595939,2570
MAC,2022-04-21,0,1318437,596273,2652
MAC,2022-04-22,0,0,0,0
MAC,2022-04-23,0,1326701,597388,0
MAC,2022-04-24,0,1329571,597726,2870
MAC,2022-04-25,0,1332518,598291,2947
MAC,2022-04-26,0,1334910,598686,2392
MAC,2022-04-27,0,1336948,598987,2038
MAC,2022-04-28,0,0,0,0
MAC,2022-04-29,0,1343196,599943,0
MAC,2022-04-30,0,1347963,600640,4767
MAC,2022-05-01,0,1350112,601078,2149
MAC,2022-05-02,0,1352026,601310,1914
MAC,2022-05-03,0,1354587,601625,2561
MAC,2022-05-04,0,1356576,601925,1989
MAC,2022-05-05,0,1358746,602205,2170
MAC,2022-05-06,0,1361387,602561,2641
MAC,2022-05-07,0,1364432,602965,3045
MAC,2022-05-08,0,1366286,603178,1854
MAC,2022-05-09,0,1368546,603398,2260
MAC,2022-05-10,0,1370678,603652,2132
MAC,2022-05-11,0,1372550,603859,1872
MAC,2022-05-12,0,1374341,604068,1791
MAC,2022-05-13,0,1376713,604398,2372
MAC,2022-05-14,0,1379501,604771,2788
MAC,2022-05-15,0,1381474,604977,1973
MAC,2022-05-16,0,0,0,0
MAC,2022-05-17,0,1385654,605560,0
MAC,2022-05-18,0,1387527,605870,1873
MAC,2022-05-19,0,1389526,606134,1999
MAC,2022-05-20,0,1392157,606472,2631
MAC,2022-05-21,0,0,0,0
MAC,2022-05-22,0,0,0,0
MAC,2022-05-23,0,1398333,607210,0
MAC,2022-05-24,0,1399929,607438,1596
MAC,2022-05-25,0,1401556,607693,1627
MAC,2022-05-26,0,1403114,607927,1558
MAC,2022-05-27,0,1404986,608176,1872
MAC,2022-05-28,0,1406982,608518,1996
MAC,2022-05-29,0,1408291,608723,1309
MAC,2022-05-30,0,1410545,609044,2254
MAC,2022-05-31,0,1412074,609245,1529
MAC,2022-06-01,0,1413768,609534,1694
MAC,2022-06-02,0,1415582,609772,1814
MAC,2022-06-03,0,1417243,610061,1661
MAC,2022-06-04,0,1418544,610221,1301
MAC,2022-06-05,0,1419628,610336,1084
MAC,2022-06-06,0,1420947,610509,1319
MAC,2022-06-07,0,1422118,610664,1171
MAC,2022-06-08,0,1423083,610780,965
MAC,2022-06-09,0,1424125,610913,1042
MAC,2022-06-10,0,1425618,611099,1493
MAC,2022-06-11,0,1427109,611296,1491
MAC,2022-06-12,0,1428138,611412,1029
MAC,2022-06-13,0,1429252,611564,1114
MAC,2022-06-14,0,1430205,611692,953
MAC,2022-06-15,0,1431156,611828,951
MAC,2022-06-16,0,1432117,611929,961
MAC,2022-06-17,0,1433482,612117,1365
MAC,2022-06-18,0,1434636,612277,1154
MAC,2022-06-19,0,1435088,612337,452
MAC,2022-06-20,0,0,0,0
MAC,2022-06-21,0,1435628,612476,0
MAC,2022-06-22,0,1436143,612633,515
MAC,2022-06-23,0,1436522,612736,379
MAC,2022-06-24,0,0,0,0
MAC,2022-06-25,0,1437573,613060,0
MAC,2022-06-26,0,1438025,613178,452
MAC,2022-06-27,0,1438445,613290,420
MAC,2022-06-28,0,1438953,613429,508
MAC,2022-06-29,0,1439533,613594,580
MAC,2022-06-30,0,1440097,613720,564
MAC,2022-07-01,0,1440454,613839,357
MAC,2022-07-02,0,1440511,613867,57
MAC,2022-07-03,0,1440692,613922,181
MAC,2022-07-04,0,1441062,614046,370
MAC,2022-07-05,0,1441307,614133,245
MAC,2022-07-06,0,1441474,614195,167
MAC,2022-07-07,0,1441703,614271,229
MAC,2022-07-08,0,0,0,0
MAC,2022-07-09,0,1442458,614493,0
MAC,2022-07-10,0,1442804,614592,346
MAC,2022-07-11,0,0,0,0
MAC,2022-07-12,0,1443157,614677,0
MAC,2022-07-13,0,1443289,614700,132
MAC,2022-07-14,0,1443406,614726,117
MAC,2022-07-15,0,1443557,614758,151
MAC,2022-07-16,0,1443706,614779,149
MAC,2022-07-17,0,1443840,614807,134
MAC,2022-07-18,0,1443999,614846,159
MAC,2022-07-19,0,1444162,614892,163
MAC,2022-07-20,0,1444311,614926,149
MAC,2022-07-21,0,1444464,614951,153
MAC,2022-07-22,0,1444700,615022,236
MAC,2022-07-23,0,1445076,615098,376
MAC,2022-07-24,0,1445437,615180,361
MAC,2022-07-25,0,1445946,615293,509
MAC,2022-07-26,0,1446462,615410,516
MAC,2022-07-27,0,1446970,615554,508
MAC,2022-07-28,0,1447651,615784,681
MAC,2022-07-29,0,0,0,0
MAC,2022-07-30,0,0,0,0
MAC,2022-07-31,0,0,0,0
MAC,2022-08-01,0,0,0,0
MAC,2022-08-02,0,1451386,616692,0
MAC,2022-08-03,0,1452931,617077,1545
MAC,2022-08-04,0,1454330,0,1399
MAC,2022-08-05,0,1456299,0,1969
MAC,2022-08-06,0,1457753,0,1454
MAC,2022-08-07,0,1458855,617161,1102
MAC,2022-08-08,0,0,0,0
MAC,2022-08-09,0,1462129,618852,0
MAC,2022-08-10,0,1462770,618943,641
MAC,2022-08-11,0,1464222,619133,1452
MAC,2022-08-12,0,1465759,619357,1537
MAC,2022-08-13,0,1467031,619566,1272
MAC,2022-08-14,0,1468142,619724,1111
MAC,2022-08-15,0,1469729,619969,1587
MAC,2022-08-16,0,1471526,620288,1797
MAC,2022-08-17,0,1473193,620567,1667
MAC,2022-08-18,0,1474802,620829,1609
MAC,2022-08-19,0,1476470,621081,1668
MAC,2022-08-20,0,1477703,621256,1233
MAC,2022-08-21,0,0,0,0
MAC,2022-08-22,0,1480208,621638,0
MAC,2022-08-23,0,1481827,621882,1619
MAC,2022-08-24,0,1483200,622096,1373
MAC,2022-08-25,0,1483680,622167,480
MAC,2022-08-26,0,1485014,622377,1334
MAC,2022-08-27,0,0,0,0
MAC,2022-08-28,0,1487640,622709,0
MAC,2022-08-29,0,1489054,622925,1414
MAC,2022-08-30,0,1490449,623136,1395
MAC,2022-08-31,0,1491691,623333,1242
MAC,2022-09-01,0,1492975,623502,1284
MAC,2022-09-02,0,1494208,623660,1233
MAC,2022-09-03,0,1495364,623794,1156
MAC,2022-09-04,0,1496224,623877,860
MAC,2022-09-05,0,1497494,624016,1270
MAC,2022-09-06,0,1498867,624170,1373
MAC,2022-09-07,0,1500078,624295,1211
MAC,2022-09-08,0,1501249,624408,1171
MAC,2022-09-09,0,0,0,0
MAC,2022-09-10,0,0,0,0
MAC,2022-09-11,0,0,0,0
MAC,2022-09-12,0,0,0,0
MAC,2022-09-13,0,0,0,0
MAC,2022-09-14,0,0,0,0
MAC,2022-09-15,0,1507144,625026,0
MAC,2022-09-16,0,0,0,0
MAC,2022-09-17,0,0,0,0
MAC,2022-09-18,0,0,0,0
MAC,2022-09-19,0,0,0,0
MAC,2022-09-20,0,0,0,0
MAC,2022-09-21,0,0,0,0
MAC,2022-09-22,0,0,0,0
MAC,2022-09-23,0,0,0,0
MAC,2022-09-24,0,0,0,0
MAC,2022-09-25,0,0,0,0
MAC,2022-09-26,0,0,0,0
MAC,2022-09-27,0,0,0,0
MAC,2022-09-28,0,0,0,0
MAC,2022-09-29,0,0,0,0
MAC,2022-09-30,0,0,0,0
MAC,2022-10-01,0,0,0,0
MAC,2022-10-02,0,0,0,0
MAC,2022-10-03,0,0,0,0
MAC,2022-10-04,0,0,0,0
MAC,2022-10-05,0,0,0,0
MAC,2022-10-06,0,0,0,0
MAC,2022-10-07,0,0,0,0
MAC,2022-10-08,0,0,0,0
MAC,2022-10-09,0,0,0,0
MAC,2022-10-10,0,0,0,0
MAC,2022-10-11,0,0,0,0
MAC,2022-10-12,0,0,0,0
MAC,2022-10-13,0,0,0,0
MAC,2022-10-14,0,0,0,0
MAC,2022-10-15,0,0,0,0
MAC,2022-10-16,0,0,0,0
MAC,2022-10-17,0,0,0,0
MAC,2022-10-18,0,0,0,0
MAC,2022-10-19,0,0,0,0
MAC,2022-10-20,0,0,0,0
MAC,2022-10-21,0,0,0,0
MAC,2022-10-22,0,0,0,0
MAC,2022-10-23,0,0,0,0
MAC,2022-10-24,0,0,0,0
MAC,2022-10-25,0,0,0,0
MAC,2022-10-26,0,0,0,0
MAC,2022-10-27,0,0,0,0
MAC,2022-10-28,0,0,0,0
MAC,2022-10-29,0,0,0,0
MAC,2022-10-30,0,0,0,0
MAC,2022-10-31,0,0,0,0
MAC,2022-11-01,0,0,0,0
MAC,2022-11-02,0,0,0,0
MAC,2022-11-03,0,0,0,0
MAC,2022-11-04,0,0,0,0
MAC,2022-11-05,0,0,0,0
MAC,2022-11-06,0,0,0,0
MAC,2022-11-07,0,0,0,0
MAC,2022-11-08,0,0,0,0
MAC,2022-11-09,0,0,0,0
MAC,2022-11-10,0,0,0,0
MAC,2022-11-11,0,0,0,0
MAC,2022-11-12,0,0,0,0
MAC,2022-11-13,0,0,0,0
MAC,2022-11-14,0,0,0,0
MAC,2022-11-15,0,0,0,0
MAC,2022-11-16,0,0,0,0
MAC,2022-11-17,0,0,0,0
MAC,2022-11-18,0,0,0,0
MAC,2022-11-19,0,0,0,0
MAC,2022-11-20,0,0,0,0
MAC,2022-11-21,0,0,0,0
MAC,2022-11-22,0,0,0,0
MAC,2022-11-23,0,1663581,651282,0
MAC,2022-11-24,0,0,0,0
MAC,2022-11-25,0,0,0,0
MAC,2022-11-26,0,0,0,0
MAC,2022-11-27,0,0,0,0
MAC,2022-11-28,0,0,0,0
MAC,2022-11-29,0,0,0,0
MAC,2022-11-30,0,0,0,0
MAC,2022-12-01,0,1671039,652674,0
MAC,2022-12-02,0,0,0,0
MAC,2022-12-03,0,0,0,0
MAC,2022-12-04,0,0,0,0
MAC,2022-12-05,0,0,0,0
MAC,2022-12-06,0,0,0,0
MAC,2022-12-07,0,0,0,0
MAC,2022-12-08,0,1683802,654993,0
MAC,2022-12-09,0,0,0,0
MAC,2022-12-10,0,0,0,0
MAC,2022-12-11,0,0,0,0
MAC,2022-12-12,0,0,0,0
MAC,2022-12-13,0,0,0,0
MAC,2022-12-14,0,0,0,0
MAC,2022-12-15,0,0,0,0
MAC,2022-12-16,0,0,0,0
MAC,2022-12-17,0,0,0,0
MAC,2022-12-18,0,0,0,0
MAC,2022-12-19,0,0,0,0
MAC,2022-12-20,0,0,0,0
MAC,2022-12-21,0,0,0,0
MAC,2022-12-22,0,1769461,664233,0
MAC,2022-12-23,0,0,0,0
MAC,2022-12-24,0,0,0,0
MAC,2022-12-25,0,0,0,0
MAC,2022-12-26,0,0,0,0
MAC,2022-12-27,0,0,0,0
MAC,2022-12-28,0,0,0,0
MAC,2022-12-29,0,0,0,0
MAC,2022-12-30,0,1785391,676504,0
MAC,2022-12-31,0,0,0,0
MAC,2023-01-01,0,0,0,0
MAC,2023-01-02,0,0,0,0
MAC,2023-01-03,0,0,0,0
MAC,2023-01-04,0,0,0,0
MAC,2023-01-05,0,1788988,677097,0
MAC,2023-01-06,0,0,0,0
MAC,2023-01-07,0,0,0,0
MAC,2023-01-08,0,0,0,0
MAC,2023-01-09,0,0,0,0
MAC,2023-01-10,0,0,0,0
MAC,2023-01-11,0,1791888,677696,0
MAC,2023-01-12,0,0,0,0
MAC,2023-01-13,0,0,0,0
MAC,2023-01-14,0,0,0,0
MAC,2023-01-15,0,0,0,0
MAC,2023-01-16,0,0,0,0
MAC,2023-01-17,0,0,0,0
MAC,2023-01-18,0,0,0,0
MAC,2023-01-19,0,1793877,678103,0
MAC,2023-01-20,0,0,0,0
MAC,2023-01-21,0,0,0,0
MAC,2023-01-22,0,0,0,0
MAC,2023-01-23,0,0,0,0
MAC,2023-01-24,0,0,0,0
MAC,2023-01-25,0,0,0,0
MAC,2023-01-26,0,1794387,678241,0
MAC,2023-01-27,0,0,0,0
MAC,2023-01-28,0,0,0,0
MAC,2023-01-29,0,0,0,0
MAC,2023-01-30,0,0,0,0
MAC,2023-01-31,0,0,0,0
MAC,2023-02-01,0,0,0,0
MAC,2023-02-02,0,1795275,678421,0
MAC,2023-02-03,0,0,0,0
MAC,2023-02-04,0,0,0,0
MAC,2023-02-05,0,0,0,0
MAC,2023-02-06,0,0,0,0
MAC,2023-02-07,0,0,0,0
MAC,2023-02-08,0,0,0,0
MAC,2023-02-09,0,1796219,678672,0
MAC,2023-02-10,0,0,0,0
MAC,2023-02-11,0,0,0,0
MAC,2023-02-12,0,0,0,0
MAC,2023-02-13,0,0,0,0
MAC,2023-02-14,0,0,0,0
MAC,2023-02-15,0,0,0,0
MAC,2023-02-16,0,1797075,678927,0
MAC,2023-02-17,0,0,0,0
MAC,2023-02-18,0,0,0,0
MAC,2023-02-19,0,0,0,0
MAC,2023-02-20,0,0,0,0
MAC,2023-02-21,0,0,0,0
MAC,2023-02-22,0,0,0,0
MAC,2023-02-23,0,1797836,679090,0
MAC,2023-02-24,0,0,0,0
MAC,2023-02-25,0,0,0,0
MAC,2023-02-26,0,0,0,0
MAC,2023-02-27,0,0,0,0
MAC,2023-02-28,0,0,0,0
MAC,2023-03-01,0,0,0,0
MAC,2023-03-02,0,1798346,679223,0
MAC,2023-03-03,0,0,0,0
MAC,2023-03-04,0,0,0,0
MAC,2023-03-05,0,0,0,0
MAC,2023-03-06,0,0,0,0
MAC,2023-03-07,0,0,0,0
MAC,2023-03-08,0,0,0,0
MAC,2023-03-09,0,1798846,679293,0
MAC,2023-03-10,0,0,0,0
MAC,2023-03-11,0,0,0,0
MAC,2023-03-12,0,0,0,0
MAC,2023-03-13,0,0,0,0
MAC,2023-03-14,0,0,0,0
MAC,2023-03-15,0,1799278,679361,0
MAC,2023-03-16,0,0,0,0
MAC,2023-03-17,0,0,0,0
